graph_id,guid,label,entropy,degree_in,degree_out,has_encoded,has_download
7545,{17026444-60e9-6908-dd0e-18b4-aa0efae4cab0},1,0.342,0,0,0,1
7548,{6be027be-f570-6908-1307-7a63-25c96f1362a2},1,0.318,0,0,1,0
7550,{40493f49-9a91-6908-d060-0da8-a8c8017118f2},1,0.251,0,0,1,0
7552,{1c2bdbef-e994-6908-320b-3222-c0b7b5bfb299},1,0.184,0,0,1,0
7554,{bed9701e-21ac-6908-71d5-8a80-6c5c0d8858e4},1,0.257,0,0,1,0
7558,{c0d337f0-f2d5-6908-cbb6-1ac1-300587325b27},1,0.264,0,0,1,0
7559,{68180e29-1003-6908-3402-29d7-2dcabc0c1d6e},1,0.372,0,0,0,1
7560,{a6dfb4d3-8218-6908-b25f-00ec-90cdc6f0ce13},1,0.143,0,0,1,0
7565,{f215585f-d3c6-6908-fd79-45b7-6fb153aabccc},1,0.234,0,0,1,0
7567,{ddd6b997-193e-6908-5701-f3f9-3ce517a3d833},1,0.185,0,0,1,0
7568,{bf969ed6-9abf-6908-0112-8c84-3a846ad50b71},1,0.129,0,0,1,0
7570,{aa1a9132-bb92-6908-7184-92b8-970ace5b9ceb},1,0.17,0,0,1,0
7574,{5173d60b-0af7-6908-fd62-f1d4-aca4387042b6},1,0.315,0,0,1,0
7577,{478ceeba-c2a2-6908-1aca-0d00-a9e53bc9c5f6},1,0.433,0,0,0,1
7579,{003cc63a-afbb-6908-17bb-8099-16234a8c7f1f},1,0.15,0,0,1,0
7580,{ff822ca7-3e33-6908-b235-203e-34ecaabb6877},1,0.314,0,0,1,0
7582,{fbfe3ecf-0d8f-6908-ce8f-140d-be4af946867f},1,0.142,0,0,1,0
7586,{d51883cd-7a5c-6908-39a4-2bfb-c8ece9b9ad29},1,0.311,0,0,0,1
7589,{e089e9dc-07cf-6908-e31c-0551-7f87c6118f99},1,0.175,0,0,1,0
7590,{d790a9f9-1e67-6908-435e-d651-97b304513b17},1,0.442,0,0,0,1
7591,{6ebcc1ae-c8c7-6908-e655-37b1-4f3cf2ab4ddf},1,0.427,0,0,0,0
7597,{9d62f5fa-eb0d-6908-cad2-312f-42ee241adb8e},1,0.618,0,0,0,0
7599,{f966da45-569c-6908-9a7c-670c-5999a0c0c85c},1,0.183,0,0,1,0
7601,{0081e9c4-f1ce-6908-7d34-cf13-0415d41736ea},1,0.281,0,0,1,0
7603,{60e97ff6-8800-6908-fa95-9e68-b6f0b9d53257},1,0.595,0,0,0,0
7604,{21b88f38-9ff3-6908-5d97-c844-272e55447f87},1,0.17,0,0,1,0
7606,{525555e1-8e56-6908-50d1-16fb-acf7e42672cc},1,0.521,0,0,0,1
7609,{187cf443-e3db-6908-7608-3473-b18a98e67562},1,0.337,0,0,0,0
7611,{aa9b889b-877d-6908-17f1-8192-fdf930036ded},1,0.196,0,0,1,0
7612,{f466ef22-c93f-6908-633e-2a53-874db90dc9cb},1,0.197,0,0,1,0
7613,{c6f85a94-032d-6908-f11d-537f-e40a45e72b03},1,0.197,0,0,1,0
7617,{a8fe0a0f-ee8b-6908-1abb-c0f7-74af6f81dd3f},1,0.451,0,0,1,0
7618,{1da67005-ce39-6908-7cb0-0581-070b1209eb40},1,0.81,0,0,0,0
7619,{fce4ffcb-5867-6908-3986-5255-5c0938076747},1,0.646,0,0,0,1
7621,{baffd02d-2ded-6908-eae1-2b3b-731155ef64e2},1,0.372,0,0,0,0
7622,{7464b0bd-5952-6908-3fad-15ac-6ee6b8d1430e},1,0.235,0,0,1,0
7623,{deb9549c-14c2-6908-4be2-8694-5a64841671c1},1,0.168,0,0,1,0
7632,{bfd785e0-36be-6908-b305-347e-da7852ed062a},1,0.474,0,0,0,0
7633,{cd23e68c-dbd7-6908-1a5e-10ba-14f2d0eae9a0},1,0.722,0,0,0,0
7635,{064a938f-fb99-6908-8490-a9cb-204effaa2356},1,0.224,0,0,1,0
7636,{0dfd4bcd-1228-6908-4edd-2f5e-cd3399e03677},1,0.32,0,0,0,0
7641,{7eba8ad7-8029-6908-ef0c-5d33-3a380995cb01},1,0.346,0,0,0,1
7642,{259379ca-545a-6908-aeab-9bf2-48f0c30a3ee3},1,0.175,0,0,1,0
7643,{2e335c65-8dc7-6908-4f0c-5c38-a3debbd1ad73},1,0.34,0,0,0,0
7644,{50d2c304-9064-6908-3135-6045-97ea70a35f20},1,0.386,0,0,0,0
7647,{c3d326df-2e50-6908-fd8d-190b-eb4b7f31fdfb},1,0.129,0,0,1,0
7650,{eb3072dd-c2ee-6908-e21b-fd02-e2511c3eadea},1,0.468,0,0,0,0
7653,{dcde8d69-07ce-6908-6296-31bb-2549902f667e},1,0.251,0,0,1,0
7655,{e0bfd32b-c065-6908-a360-4c38-642a148aaa85},1,0.183,0,0,1,0
7658,{10c1714d-a029-6908-8475-24a3-62665b3569dd},1,0.188,0,0,1,0
7659,{3faa07e8-b4c9-6908-2530-c97e-8312cfa4e591},1,0.301,0,0,1,0
7662,{d8c58129-42d1-6908-9068-e5bd-97b811c409c7},1,0.331,0,0,0,1
7663,{b2f58fdc-9bd7-6908-8b68-5b99-0fe56266ae97},1,0.361,0,0,1,0
7665,{711d9bcf-47f5-6908-74a5-8a3d-c5c14223aa6a},1,0.348,0,0,0,0
7666,{159f7424-c7b9-6908-ece6-4773-4e4121a4fa6a},1,0.136,0,0,0,0
7668,{dd27f242-da41-6908-89a3-8a99-605c3a88944d},1,0.444,0,0,0,0
7669,{c4d9d0fe-9509-6908-68ac-b052-297569ff7f04},1,0.129,0,0,1,0
7671,{92a8f5c7-0d13-6908-0ac8-f84e-3f96072c83b1},1,0.173,0,0,1,0
7672,{38cb5ca5-414b-6908-15e4-7889-88c44498eab9},1,0.622,0,0,0,0
7673,{980dee99-5aa4-6908-9e52-3a74-a68ac89947b4},1,0.33,0,0,0,0
7674,{e50c1147-278d-6908-8343-ffb3-3a1e69db87c9},1,0.182,0,0,1,0
7675,{f6263373-44c8-6908-f40f-c182-c819e5e372fc},1,0.226,0,0,1,0
7676,{5d39ab67-b81a-6908-1d14-4ef4-8be4799e703b},1,0.24,0,0,1,0
7677,{e9913dfb-2297-6908-ebb7-e790-8016fa2a09e4},1,0.197,0,0,1,0
7678,{bab1c042-9eab-6908-8a43-02f6-3389a464d3d6},1,0.524,0,0,0,1
7682,{55bc8d9a-8afb-6908-e570-3979-61aca58f1e94},1,0.3,0,0,0,0
7683,{e810e53f-552f-6908-f2ac-f888-8673e30b6edc},1,0.46,0,0,0,1
7684,{97b462ea-1bec-6908-7bae-5abf-6b2affdfeaba},1,0.234,0,0,1,0
7688,{f1d2d092-0ba1-6908-f77c-f96a-ea3bca55d7e2},1,0.252,0,0,1,0
7689,{eea0305f-1952-6908-2ba3-0b93-5d904a995798},1,0.205,0,0,1,0
7691,{4fb7cd53-d32b-6908-d02b-749e-0713a98fa59f},1,0.792,0,0,0,0
7693,{858f8041-c235-6908-16e6-9481-60dca4263db2},1,0.301,0,0,1,0
7696,{37a81a2a-4750-6908-d1de-b6d2-0596ef8f6050},1,0.389,0,0,0,0
7700,{0c23e732-4403-6908-754a-fd58-177acd2376f4},1,0.4,0,0,0,0
7702,{d3dbaa8a-55cf-6908-8da1-fd4d-12749710769e},1,0.189,0,0,1,0
7703,{f071caf3-aa53-6908-2413-908c-3bffdb5c4bd7},1,0.595,0,0,0,0
7704,{6fbbe1fd-5185-6908-37fa-0205-eec8fe679dfc},1,0.316,0,0,0,0
7706,{f2aa745f-b7b4-6908-1f30-2070-f466fdff0298},1,0.15,0,0,1,0
7707,{3c21864f-2d5f-6908-386b-b196-e46d8f9707d3},1,0.449,0,0,0,0
7708,{66e1b228-e106-6908-9a11-d2c7-dae1c5c3f9b7},1,0.183,0,0,1,0
7710,{97d94a04-3c84-6908-a217-e92a-a4f19e19edcf},1,0.6,0,0,0,0
7711,{00f23d10-fbc4-6908-a505-c472-9118fe644ff9},1,0.528,0,0,0,0
7712,{4a04a415-5167-6908-cb11-ef64-f24f8defe04c},1,0.413,0,0,0,0
7713,{82a804cf-45bd-6908-248a-63e7-6ef232d8529f},1,0.168,0,0,1,0
7714,{832fb41e-9991-6908-4d91-2cce-d21962693068},1,0.6,0,0,0,0
7715,{1a24e91b-1add-6908-ca12-b7ce-9f67b8eb5740},1,0.418,0,0,1,0
7716,{4aa9aa76-ae01-6908-5e7d-5f2d-b69d9a4a7483},1,0.483,0,0,0,0
7717,{e2d9e194-2dc2-6908-e0ea-6911-6a0513f87ac2},1,0.41,0,0,0,1
7718,{f23d67bd-716b-6908-24dd-8c51-12cc3834c3f2},1,0.588,0,0,0,0
7720,{3b67e484-f1b6-6908-0055-bf50-a957e4de2660},1,0.152,0,0,1,0
7721,{11a55631-8737-6908-9b7d-e6ab-c9e5669f63c1},1,0.219,0,0,1,0
7724,{54877743-b628-6908-9a33-c729-e37ac233c867},1,0.317,0,0,0,0
7725,{f2b66bdb-4287-6908-b14d-bb92-df331d19c6c7},1,0.455,0,0,0,0
7726,{61b1b451-d151-6908-df37-ec6d-f48d4f8ebca9},1,0.214,0,0,1,0
7727,{67cf21a9-c93e-6908-1f4a-ce2e-6981e153e9cd},1,0.353,0,0,0,0
7728,{720e6a59-b21d-6908-1a0c-cdc4-0a5e7c5f2b0d},1,0.149,0,0,1,0
7729,{1f48bbde-7d20-6908-6612-8dd3-4f86462f409a},1,0.342,0,0,0,1
7732,{ed886bfd-905a-6908-46f9-6759-f92f27bfb14e},1,0.475,0,0,0,0
7733,{ad702e7b-f7b5-6908-48d8-aeae-934757f0a128},1,0.522,0,0,0,0
7734,{46b496a8-aad2-6908-100f-c542-95b293215b2f},1,0.212,0,0,1,0
7735,{06ab5f7a-439a-6908-0dfe-da41-ed9c6d3a5adb},1,0.28,0,0,1,0
7736,{521e55ff-d4c9-6908-0527-f43d-6b68d7e3be9d},1,0.459,0,0,0,1
7740,{57cc8c98-b406-6908-feb9-9e54-ed4a36df687f},1,0.196,0,0,1,0
7742,{37245c83-f97e-6908-922c-c396-b37aa931827b},1,0.216,0,0,1,0
7743,{05bedbfb-2e33-6908-e0ad-9b42-046657f93f49},1,0.439,0,0,0,0
7745,{acc553cc-cafc-6908-79a3-3ff8-a2b5ae946c1c},1,0.433,0,0,1,0
7747,{594e085b-8e6d-6908-9a40-77ec-7e9ae5d9a34a},1,0.129,0,0,1,0
7749,{83244e87-836e-6908-214a-ef57-8af621dfb05f},1,0.846,0,0,0,0
7750,{d2daf465-0014-6908-dd2f-b77f-eeb3f2497012},1,0.347,0,0,0,0
7751,{cd978988-d351-6908-de12-6c4d-33cd1494b072},1,0.478,0,0,1,0
7754,{084dd8b6-bee5-6908-02fb-8568-014d98254fc0},1,0.31,0,0,0,0
7757,{ac9e875c-1905-6908-5c3a-201f-16bb04047c02},1,0.46,0,0,0,1
7759,{8978bb5f-5c41-6908-62a1-4be7-03927f7ff0e2},1,0.319,0,0,1,0
7760,{56ed5b7d-2ec8-6908-80ec-c572-eb65a22d40a4},1,0.385,0,0,0,0
7761,{e0a0362b-56d0-6908-6677-d04e-8bfd0129c166},1,0.367,0,0,0,0
7762,{554af6e0-b114-6908-f49e-2da9-f3e1adef8445},1,0.491,0,0,0,0
7763,{c9fe20f9-ffe4-6908-1917-5cef-b351f8a75ab0},1,0.227,0,0,1,0
7764,{7d93354a-d5b9-6908-5c3e-c8dc-535798b34a1a},1,0.137,0,0,1,0
7765,{fabbec3a-5e30-6908-9210-f991-a3c0853a9e7a},1,0.346,0,0,0,1
7767,{2e369541-c139-6908-4574-93d3-0f68fd848402},1,0.413,0,0,0,0
7768,{e3f9772d-2fe7-6908-0c94-a5db-9b8e93fbf577},1,0.219,0,0,1,0
7769,{3b960096-99a5-6908-86ec-25f7-19b0ff1d2f3b},1,0.369,0,0,0,0
7770,{dfe6e006-7283-6908-4c83-1de3-5395bc718aba},1,0.203,0,0,1,0
7772,{c82a95b6-6f82-6908-4c97-4fe4-8ecfb09c2258},1,0.129,0,0,1,0
7774,{da001ac4-3be9-6908-e433-bbb6-fdc97c95894c},1,0.152,0,0,1,0
7775,{27cdfa66-8836-6908-091c-3fbb-17dc0d922868},1,0.462,0,0,0,1
7777,{ff3437b7-110e-6908-064d-47f8-62b8696684e8},1,0.595,0,0,0,0
7780,{626794d0-8231-6908-159e-26f2-6bccfa848a71},1,0.41,0,0,0,0
7781,{a5b0ca78-75ae-6908-b36f-8ae0-8eba82d6ab6d},1,0.385,0,0,0,0
7783,{20882b50-94a1-6908-3476-8b2e-12f5308a4594},1,0.368,0,0,0,0
7785,{92498e91-ab90-6908-222a-095e-bf6e35be5a80},1,0.444,0,0,1,0
7786,{53edb941-ce9f-6908-b3ec-cbe2-b94567ef4233},1,0.137,0,0,1,0
7790,{1c4b8664-c451-6908-6e55-9285-c76ac7381c4b},1,0.398,0,0,1,0
7793,{77e84094-d7f8-6908-1823-6ff5-7bd03b28369d},1,0.164,0,0,1,0
7794,{0bdd2912-e839-6908-1fec-5650-c9a07bc746d0},1,0.361,0,0,0,1
7796,{9f9b36ba-05d1-6908-e91b-d4cb-809af5763225},1,0.75,0,0,1,0
7797,{e7aaab13-8da4-6908-9b06-e815-0708c7cb10ea},1,0.227,0,0,1,0
7801,{2d8efd0e-0e49-6908-0ead-1038-608a2d1fb095},1,0.551,0,0,0,0
7806,{bad66e5a-ff5c-6908-eb6d-a69d-aabcdcc2ce64},1,0.443,0,0,0,0
7807,{fd52f4cc-124d-6908-6848-e146-171278d39f3b},1,0.389,0,0,0,0
7808,{05670e83-dd81-6908-94e0-84de-c441f1b9b5db},1,0.168,0,0,1,0
7809,{1336e2ad-4e2a-6908-e497-fb9b-73bf14c88969},1,0.275,0,0,1,0
7811,{90cb9a02-06ee-6908-94a7-e4e8-d4ad1b1544fd},1,0.223,0,0,1,0
7813,{070b3c94-ebf2-6908-4a91-f57f-ed956891065d},1,0.259,0,0,1,0
7817,{d297dd00-367f-6908-8177-5072-56a10eef9e7c},1,0.297,0,0,0,0
7818,{57c2043f-4595-6908-7a16-e76f-193fd12278b3},1,0.301,0,0,1,0
7820,{6a1bfa93-b33e-6908-185e-74e7-02ab92a0519b},1,0.212,0,0,1,0
7823,{2b7a278f-8a5b-6908-ca6c-d12d-313347377162},1,0.233,0,0,1,0
7824,{b276ff55-9ace-6908-4693-7de3-af307182eb9c},1,0.553,0,0,0,1
7826,{4e8bff7a-c447-6908-1bcc-cccb-a034be1ee956},1,0.18,0,0,1,0
7827,{a5f4a765-d02b-6908-76d1-cedf-1885e0474df0},1,0.175,0,0,1,0
7828,{5f09fec4-da1e-6908-0996-b315-8eb97a4a263f},1,0.313,0,0,1,0
7829,{c4e1aed3-3652-6908-dc87-0326-0a0f9e429a03},1,0.47,0,0,0,0
7832,{e7b29208-a4d7-6908-71c4-2eae-4c36389b91d7},1,0.68,0,0,0,0
7833,{9bc222ee-a2e7-6908-359c-9309-5acafb7847ab},1,0.151,0,0,1,0
7835,{60c9feb6-1a5c-6908-8419-0c31-261dc99a1ab5},1,0.367,0,0,0,1
7837,{959e8c28-79dd-6908-6baf-d1c5-45fbbce294e7},1,0.337,0,0,0,0
7838,{4db8abc1-ba85-6908-ff1b-59cc-7ee3f314de09},1,0.378,0,0,0,0
7842,{d176b092-e3b5-6908-a0cf-da8a-db4d43c7652d},1,0.688,0,0,0,0
7843,{90e3cf09-eae4-6908-098c-fe8f-16cceccde4c0},1,0.478,0,0,1,0
7844,{f4196b80-f173-6908-0937-56f7-56359c3f9c50},1,0.234,0,0,1,0
7845,{342df4ca-8c9b-6908-b814-f849-98fb467ecfd8},1,0.185,0,0,1,0
7846,{d04cc422-1468-6908-e88f-0583-59d26dc5f93e},1,0.245,0,0,1,0
7850,{fc62c2b4-4ebf-6908-7368-c991-83a2ef5d652f},1,0.19,0,0,1,0
7851,{22062f3d-5f66-6908-41c7-f219-abe0babf75b2},1,0.19,0,0,1,0
7853,{a6140868-4491-6908-5736-940f-0117a5b1a841},1,0.458,0,0,1,0
7855,{8a0b1c2b-83d4-6908-2a0e-2848-f7055957ed2a},1,0.646,0,0,0,1
7858,{f204505b-b4cd-6908-f5f5-7d7d-85a0b2e0c1b3},1,0.251,0,0,1,0
7859,{a50e873b-1ec2-6908-9347-29bb-aa4f497bdc9d},1,0.476,0,0,0,0
7860,{70f02458-d123-6908-a49f-c424-8fb40e2e62f6},1,0.373,0,0,1,0
7861,{88405a98-3e23-6908-07c1-0842-5f61643aebec},1,0.545,0,0,0,0
7865,{8b7245f1-c735-6908-16d4-e7b7-b8438a084b21},1,0.189,0,0,1,0
7868,{7c30fbf6-b9d7-6908-2682-8db7-646da5c777ce},1,0.491,0,0,0,0
7871,{7acf508b-58c5-6908-8b7c-4040-054d663cd31c},1,0.281,0,0,1,0
7874,{6abf1a07-66d1-6908-e927-a9e0-44c5013a0ce7},1,0.175,0,0,1,0
7878,{9a699b6d-2423-6908-cbf3-60db-62ac4344c11d},1,0.246,0,0,1,0
7880,{92b1b21b-6b94-6908-e1ab-59a1-85c67c023e7b},1,0.465,0,0,1,0
7882,{6dbbcf21-3bcf-6908-db5e-18f9-b8d03ef1c044},1,0.333,0,0,1,0
7883,{d565c35e-edde-6908-dac6-904c-b1757cc88ba4},1,0.388,0,0,0,0
7885,{e63c6605-6e43-6908-c842-40c7-b2fbe6ead93d},1,0.28,0,0,1,0
7888,{664f6ab3-8d21-6908-1790-0997-d4d338cbdda6},1,0.311,0,0,0,1
7891,{cf1e765f-5193-6908-4cfe-2cb8-6f2bb15b0ae5},1,0.167,0,0,1,0
7895,{b32d3bc2-871b-6908-e6df-e308-bc0fa83544fa},1,0.219,0,0,1,0
7896,{6d6e2f6b-3eef-6908-062a-e7ac-4afbc4a54eac},1,0.6,0,0,0,0
7897,{f2324f44-3bde-6908-5bd2-43cd-8c4651744b0f},1,0.427,0,0,1,0
7901,{d70338bb-a142-6908-a823-6806-eb4eed469225},1,0.41,0,0,0,0
7902,{7fb107b1-2ae8-6908-2152-c2d5-f430d5aedc89},1,0.315,0,0,1,0
7903,{4b31333a-1da9-6908-35ca-8df4-f58859dab0e6},1,0.294,0,0,1,0
7904,{218002b5-ed86-6908-a6e4-d22e-30d6134ce7ef},1,0.158,0,0,1,0
7908,{69ee8394-5a23-6908-2327-eb0d-fd8924e1be2f},1,0.183,0,0,1,0
7910,{8b2b3077-6fe2-6908-afda-f2fd-491e26fbd304},1,0.143,0,0,1,0
7913,{7f52a788-a76f-6908-d651-8624-1b7be93ff0fc},1,0.396,0,0,0,0
7918,{cdd509a0-5b7f-6908-5ee5-58c8-7dd75f303a6a},1,0.217,0,0,1,0
7920,{041d877e-1fee-6908-4d7d-2393-263efacb2d5c},1,0.281,0,0,1,0
7923,{e2010c61-b33a-6908-d21f-ee58-0fb041b35982},1,0.55,0,0,0,0
7924,{c3577778-fd1a-6908-7290-d1f9-3c6a87672c12},1,0.39,0,0,0,1
7925,{24d256ef-b4e7-6908-ab87-f6f2-49b844c92a99},1,0.398,0,0,0,0
7926,{2af34a90-87b5-6908-b53b-0afc-46b3476c8339},1,0.174,0,0,1,0
7927,{991da406-da87-6908-679b-60ee-dbb60fe7b072},1,0.223,0,0,1,0
7928,{75c99b08-4475-6908-e917-ddde-f69c123c7f43},1,0.131,0,0,1,0
7930,{07f9a6e8-d353-6908-ff18-3169-03626ba83e53},1,0.317,0,0,1,0
7931,{71eab404-295e-6908-3054-ca61-0be331f747dd},1,0.216,0,0,1,0
7933,{c4f06188-399d-6908-52de-373d-1efe135b409d},1,0.667,0,0,0,0
7934,{2ab765d1-9d6a-6908-20c4-1ebc-cd1594d5277a},1,0.422,0,0,0,1
7936,{1e9586f1-faf8-6908-7e30-1f4c-71fd0a6b802d},1,0.365,0,0,0,0
7938,{77186137-a015-6908-05d8-8906-67bcc2408f22},1,0.373,0,0,0,0
7939,{3e6834a4-3402-6908-6bca-71a5-9c004971931f},1,0.302,0,0,1,0
7942,{ee0f9f6f-9cfc-6908-12e5-a214-257d7853e192},1,0.173,0,0,1,0
7943,{ba42402b-d2d2-6908-37eb-5c40-d054561994f0},1,0.183,0,0,1,0
7944,{78effc97-b9c5-6908-963f-8808-4a879cdc3e48},1,0.46,0,0,1,0
7950,{a0812427-1115-6908-68e4-fd0b-9c4ca2dceae0},1,0.164,0,0,1,0
7951,{5e4c7c18-98d2-6908-1ef7-9710-1fe7fceb34e2},1,0.121,0,0,1,0
7952,{0df13819-4c34-6908-4004-db52-e0cabd20b0b6},1,0.361,0,0,1,0
7953,{bf6fd932-29f5-6908-6e89-4c2a-0232002b3698},1,0.134,0,0,1,0
7954,{244336ad-11e1-6908-e3e3-684c-fe7d99ce7f08},1,0.282,0,0,1,0
7955,{f55bc595-53db-6908-259a-01ab-2a07cf717184},1,0.389,0,0,0,0
7956,{ebe275f4-3a84-6908-2eaa-7b5d-da746df7cd21},1,0.318,0,0,1,0
7960,{ce969e40-9224-6908-c5e6-8cdc-18763ba8709b},1,0.129,0,0,1,0
7963,{bea2b768-0032-6908-d4af-a9a8-3e55cf6534a6},1,0.168,0,0,1,0
7964,{50c0b67b-5b8d-6908-820a-b07f-7dd79455bbe0},1,0.432,0,0,0,0
7966,{85762df9-9d98-6908-ecc0-338f-f67532e25c26},1,0.23,0,0,0,1
7969,{4c9d5062-fda4-6908-e1fe-1275-bbf4f46e9cb0},1,0.219,0,0,1,0
7972,{d3cb819a-1312-6908-41cb-a85c-45cc0584cce1},1,0.544,0,0,0,1
7974,{347d2f68-b9e4-6908-86e5-f3bc-af83cd6ef986},1,0.278,0,0,1,1
7977,{d34182a8-3720-6908-17d8-9694-c04fd001e94d},1,0.333,0,0,0,0
7978,{cfd97b97-7ad1-6908-cf2b-65e4-8b776a9d6fda},1,0.281,0,0,1,0
7980,{1f72ea3e-4a57-6908-f314-e345-2c1ed0f1cc45},1,0.846,0,0,0,0
7981,{0069de60-4657-6908-9035-4ce0-d44ddb973764},1,0.31,0,0,0,0
7982,{f4cf04d8-78f7-6908-b2a8-1bd1-dedddb00d48d},1,0.364,0,0,1,0
7985,{3af40f40-ad80-6908-e575-f66a-20c8cd11370f},1,0.158,0,0,1,0
7991,{0cc81fb1-dc9c-6908-7945-8a69-d650bb839e6f},1,0.323,0,0,1,0
7992,{325f8518-638a-6908-9661-3435-9a6902b1d0ed},1,0.288,0,0,0,0
7994,{29192105-e099-6908-93cc-3445-cc6d4874f493},1,0.472,0,0,0,1
7995,{44de96b0-22d9-6908-1b4a-508a-2d65149f91e4},1,0.409,0,0,0,0
7996,{4111d675-48c1-6908-824c-5acc-24585b3e02f6},1,0.373,0,0,0,0
7998,{7b588b64-0ff4-6908-2aba-85fd-4e12508e4405},1,0.688,0,0,0,0
7999,{6ba7e2a0-dab5-6908-9c96-53c4-9f37a761504a},1,0.618,0,0,0,0
8000,{95c14714-87ee-6908-b1ab-f7ce-2392db528f79},1,0.6,0,0,0,0
8001,{1b09a75f-7c0a-6908-23cb-4a53-f069b84d5ee1},1,0.273,0,0,1,0
8006,{4954cd35-a679-6908-3492-f550-f7723887bd28},1,0.206,0,0,1,0
8007,{1f4cb203-f66a-6908-b6e9-e044-0a8c526e135c},1,0.257,0,0,1,0
8012,{f425c3b6-351c-6908-36c9-ae63-b61096f722fe},1,0.369,0,0,0,0
8017,{20f57f0e-7a74-6908-cde6-8744-5b0a3510a986},1,0.299,0,0,1,0
8018,{1b53ce47-0281-6908-9260-1bcc-819e464e3b6f},1,0.659,0,0,0,0
8021,{17502d1a-1ffe-6908-f9d7-82f1-6728178b3e9a},1,0.318,0,0,1,0
8023,{c6fd995e-4fc7-6908-fc65-0a2f-2ec1b24f26cb},1,0.394,0,0,0,0
8025,{53b3f287-a0fd-6908-46ea-11d8-468ac99ddc46},1,0.333,0,0,0,0
8026,{ac29b989-bf3d-6908-a946-628d-36464303a0c9},1,0.341,0,0,0,0
8027,{98878a57-ffd1-6908-6767-418f-b817d438c97b},1,0.187,0,0,1,0
8029,{6783b3c0-589e-6908-50bc-05ba-9c0bd90de1cf},1,0.432,0,0,0,0
8032,{0a32e3a9-5c07-6908-e94c-b4a5-6f935bb187a0},1,0.358,0,0,0,1
8033,{b9addca2-ea6a-6908-925f-55fe-95dcb4b7d605},1,0.394,0,0,0,1
8034,{381e0d95-258e-6908-0530-cde1-c6bae457e59c},1,0.413,0,0,0,1
8036,{f9a1e793-8e46-6908-87fc-72ee-c107345ead80},1,0.245,0,0,1,0
8037,{663175f8-6d0f-6908-193d-980a-3bb36e288fb6},1,0.374,0,0,1,0
8040,{b27f0fd0-6673-6908-61d8-013e-53eb1ac054f2},1,0.295,0,0,1,0
8041,{fd1b0db8-e88e-6908-6f41-4a9b-c6a8a7e3ed0b},1,0.49,0,0,0,0
8043,{51d2be07-cba4-6908-993d-93f1-7d3efa8b7d5e},1,0.282,0,0,1,0
8044,{ed81a4c1-e205-6908-59d4-3536-f1c7cf1a02aa},1,0.52,0,0,0,0
8046,{e66800a3-6533-6908-4778-cd0e-29aec7c252b4},1,0.257,0,0,1,0
8048,{37422c97-44b9-6908-019f-5766-bc38e0e58878},1,0.217,0,0,1,0
8050,{a962a3e2-1204-6908-75bf-1567-9f171b523564},1,0.273,0,0,1,0
8051,{249b6dc3-65e7-6908-685c-8252-28f3797251e1},1,0.259,0,0,1,0
8056,{558cae37-94f9-6908-5cad-1f91-3e98e7395e6c},1,0.177,0,0,1,0
8059,{b94722a0-3306-6908-4d2e-6c8f-23568f4d1d3e},1,0.4,0,0,0,0
8060,{16850544-549c-6908-d60b-2b5c-d3c523b14d73},1,0.164,0,0,1,0
8062,{91929a4d-1c93-6908-dfe6-2370-132d28344adf},1,0.152,0,0,1,0
8063,{8e38826d-e707-6908-19bc-d2bb-5efc8b829905},1,0.481,0,0,0,0
8064,{3929de2b-7fc2-6908-5bc6-38fa-709741248cfb},1,0.177,0,0,1,0
8065,{f5ee7294-dbd9-6908-cbb5-b9d0-da5ec80c3a68},1,0.251,0,0,1,0
8066,{faa19357-3b9f-6908-1737-5501-f346ab7a6b62},1,0.196,0,0,1,0
8071,{44a1341b-3b1e-6908-5593-8773-557912801b4a},1,0.388,0,0,0,0
8072,{a1bb2f64-26fe-6908-610e-76b3-89ae72b4d4c3},1,0.234,0,0,1,0
8078,{8c9cb97e-b9b0-6908-486d-9102-9be0a1a7c7d8},1,0.152,0,0,1,0
8079,{b24d60d8-4b6e-6908-5e2c-413e-d862f13c35db},1,0.297,0,0,0,0
8080,{69ae3faa-5b33-6908-c4ff-b736-5488203b0604},1,0.65,0,0,0,0
8081,{1af3903b-44c8-6908-a5dd-38b0-a5ed7537c575},1,0.15,0,0,1,0
8084,{43f31351-f7ed-6908-5753-2c79-7514ceeb3e47},1,0.301,0,0,1,0
8086,{fe798ea8-2132-6908-dae7-0d10-86c6eeffc699},1,0.46,0,0,0,1
8087,{c7259b9e-e4ab-6908-bf9b-3028-c18113ecbeb9},1,0.162,0,0,1,0
8088,{e2a891c7-bba6-6908-ddaa-96c4-5c7e592efcad},1,0.605,0,0,0,0
8089,{ffdb59d7-c757-6908-c020-694f-eef5e4807ca4},1,0.294,0,0,1,0
8092,{eed78903-e43a-6908-cdec-d50a-5fa69e08a666},1,0.205,0,0,1,0
8094,{6bae5038-bc4f-6908-6119-05e1-4648e0b69aef},1,0.161,0,0,1,0
8097,{ef154a93-ff05-6908-2f84-c3e3-bb78f7972dd8},1,0.157,0,0,1,0
8099,{1a6fc9cd-1adb-6908-706a-00ad-23a6b475cb99},1,0.324,0,0,0,0
8106,{12a47211-5a8c-6908-382b-9edc-63542c61b1b6},1,0.564,0,0,0,0
8107,{5daade18-d5be-6908-d667-7b35-bff2540c4c43},1,0.21,0,0,1,0
8111,{3125feb4-3966-6908-2d5b-18d2-e6187a68f85d},1,0.245,0,0,1,0
